word2vec-google-news-300,3000000,70,79,0.8860759493670886
glove-twitter-100,1193514,39,78,0.5
glove-wiki-gigaword-100,400000,65,80,0.8125
glove-twitter-25,1193514,36,78,0.46153846153846156
glove-twitter-100,1193514,39,78,0.5
